"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","icao_code","iata_code","gps_code","local_code","home_link","wikipedia_link","keywords"
45834,"3XA9","heliport","MFS Sabine Pass Heliport",29.716024,-93.864541,8,"NA","US","US-TX","Sabine Pass","no",,,"3XA9","3XA9",,,
10892,"3XS1","small_airport","Kubecka Aviation Airport",28.767200469970703,-96.30690002441406,20,"NA","US","US-TX","Palacios","no",,,"3XS1","3XS1",,,
10893,"3XS2","heliport","Citizens Medical Center Heliport",28.812016,-96.978173,95,"NA","US","US-TX","Victoria","no",,,"3XS2","3XS2",,,
10895,"3XS4","small_airport","Jenkins Airport",30.1343994140625,-93.93599700927734,15,"NA","US","US-TX","Vidor","no",,,"3XS4","3XS4",,,
10896,"3XS5","small_airport","Star Smith Field",29.29800033569336,-98.67669677734375,662,"NA","US","US-TX","Von Ormy","no",,,"3XS5","3XS5",,,
10897,"3XS6","heliport","Christus Good Shepherd Medical Center Heliport",32.500151,-94.731034,359,"NA","US","US-TX","Longview","no",,,"3XS6","3XS6",,,
45808,"3XS7","heliport","Bell Training Facility Heliport",33.049167,-97.2935,657,"NA","US","US-TX","Fort Worth","no",,,"3XS7","3XS7",,,
10899,"3XS8","small_airport","Ken Ada Ranch Airport",30.137034,-95.917643,250,"NA","US","US-TX","Waller","no",,,"3XS8","3XS8",,,
10900,"3XS9","heliport","Comanche Hospital Heliport",31.896299362182617,-98.60540008544922,1422,"NA","US","US-TX","Comanche","no",,,"3XS9","3XS9",,,
10901,"3Y0","small_airport","Wall Lake Municipal Airport",42.26240158081055,-95.0906982421875,1224,"NA","US","US-IA","Wall Lake","no",,,"3Y0","3Y0",,,
10902,"3Y4","small_airport","Woodbine Municipal Airport",41.736099,-95.683601,1068,"NA","US","US-IA","Woodbine","no",,,"K3Y4","3Y4",,"https://en.wikipedia.org/wiki/Woodbine_Municipal_Airport_(Iowa)",
10903,"3Y7","small_airport","Isabel Municipal Airport",45.389806,-101.437656,2398,"NA","US","US-SD","Isabel","no",,,"3Y7","3Y7",,,"SD26"
10904,"3Z1","small_airport","Feather River Airport",64.83170318603516,-166.1320037841797,325,"NA","US","US-AK","Feather River","no",,,"3Z1","3Z1",,,
10905,"3Z8","seaplane_base","Golden Horn Lodge Seaplane Base",59.7470016479,-158.875,91,"NA","US","US-AK","Golden Horn Lodge","no",,"GDH","3Z8","3Z8",,,
10906,"3Z9","seaplane_base","Haines Seaplane Base",59.235001,-135.440994,,"NA","US","US-AK","Haines","no",,,"3Z9","3Z9",,"https://en.wikipedia.org/wiki/Haines_Seaplane_Base",
10907,"40AK","small_airport","Sterling Air Park",60.557236,-150.836964,90,"NA","US","US-AK","Sterling","no",,,"40AK","40AK",,,
330459,"40AL","heliport","North Alabama Medical Center Heliport",34.805125,-87.652819,526,"NA","US","US-AL","Florence","no",,,"40AL","40AL",,,
10908,"40AR","small_airport","Lost Bridge Village Airport",36.392799377441406,-93.91239929199219,1440,"NA","US","US-AR","Garfield","no",,,"40AR","40AR",,,
